Participant Code,Region,log_berpikir,k_numerikal,d_analisa,k_verbal,o_hasil,fleks,s_kerja,m_prestasi,kerjasama,k_interpersonal,pil_jabatan,prosen_kecocokan,hasil_rekomendasi
DCX_3631,SUMATERA 2,2,3,3,2,4,4,4,4,4,4,SALES,79.17,Dipertimbangkan
DCX_3632,SUMATERA 2,4,4,5,4,4,3,4,4,5,3,SALES,89.17,Dipertimbangkan
DCX_3633,SUMATERA 2,3,4,5,3,3,3,3,3,4,3,SALES,77.5,Dipertimbangkan
DCX_3634,SUMATERA 2,3,3,3,3,5,2,5,4,3,3,SALES,80,Dipertimbangkan
DCX_3635,SUMATERA 2,4,3,5,4,5,3,5,4,3,3,SALES,86.67,Dipertimbangkan
DCX_3636,SUMATERA 2,4,4,5,4,4,3,4,3,3,3,SALES,80.83,Dipertimbangkan
DCX_3637,SUMATERA 2,3,2,4,3,4,3,4,4,4,4,SALES,84.17,Dipertimbangkan
DCX_3638,SUMATERA 2,2,2,3,2,5,4,4,4,4,3,SALES,74.17,Dipertimbangkan
DCX_3639,SUMATERA 2,3,3,4,3,4,3,4,4,4,4,SALES,89.17,Dipertimbangkan
DCX_3640,SUMATERA 2,4,3,5,4,3,3,3,4,3,3,SALES,78.33,Dipertimbangkan
DCX_3641,SUMATERA 2,4,3,5,4,3,3,4,4,3,4,SALES,84.17,Dipertimbangkan
DCX_3642,SUMATERA 2,2,2,4,2,5,3,4,4,3,3,SALES,71.67,Dipertimbangkan
DCX_3643,SUMATERA 2,4,3,3,4,4,3,5,3,4,5,SALES,85,Dipertimbangkan
DCX_3644,SUMATERA 2,3,4,4,3,3,5,2,3,4,4,SALES,80,Dipertimbangkan
DCX_3645,SUMATERA 2,3,2,3,3,5,3,5,4,3,3,SALES,78.33,Dipertimbangkan
DCX_3646,SUMATERA 2,2,2,3,2,2,2,1,4,3,3,SALES,80,Dipertimbangkan
DCX_3647,SUMATERA 2,2,1,4,2,3,2,3,3,3,3,SALES,84.17,Dipertimbangkan
DCX_3648,SUMATERA 2,1,2,3,1,3,2,3,2,3,2,SALES,73.33,Dipertimbangkan
DCX_3649,SUMATERA 2,2,2,3,2,3,2,3,3,3,2,SALES,86.67,Dipertimbangkan
DCX_3650,SUMATERA 2,3,2,3,3,3,2,2,3,3,3,SALES,85.83,Dipertimbangkan
DCX_3651,SUMATERA 2,1,1,2,2,3,2,2,4,4,3,SALES,75,Dipertimbangkan
DCX_3652,SUMATERA 2,1,2,2,2,3,2,2,3,2,3,SALES,75,Dipertimbangkan
DCX_3653,HEAD OFFICE,2,1,3,3,3,2,4,2,3,3,NON SALES,91.67,Disarankan
DCX_3654,HEAD OFFICE,2,1,2,3,4,3,3,3,2,3,NON SALES,91.67,Disarankan
DCX_3655,HEAD OFFICE,2,2,3,3,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3656,HEAD OFFICE,3,3,4,3,4,2,3,3,2,3,NON SALES,96.67,Disarankan
DCX_3657,HEAD OFFICE,2,1,4,3,3,2,3,2,3,2,NON SALES,91.67,Disarankan
DCX_3658,HEAD OFFICE,2,2,4,2,3,2,4,2,2,2,NON SALES,93.33,Disarankan
DCX_3659,HEAD OFFICE,2,2,3,3,4,3,3,3,4,3,NON SALES,100,Disarankan
DCX_3660,HEAD OFFICE,3,2,4,3,3,2,3,2,4,4,NON SALES,96.67,Disarankan
DCX_3661,HEAD OFFICE,3,3,4,3,2,2,1,4,4,3,NON SALES,96.67,Disarankan
DCX_3662,HEAD OFFICE,2,3,2,3,4,3,3,3,4,3,NON SALES,100,Disarankan
DCX_3663,HEAD OFFICE,2,2,2,2,3,3,2,4,3,3,NON SALES,96.67,Disarankan
DCX_3664,HEAD OFFICE,2,2,4,1,3,2,2,3,4,3,NON SALES,91.67,Disarankan
DCX_3665,HEAD OFFICE,3,2,3,3,4,3,3,2,2,3,NON SALES,93.33,Disarankan
DCX_3666,HEAD OFFICE,2,2,2,1,3,2,3,2,3,2,NON SALES,91.67,Disarankan
DCX_3667,HEAD OFFICE,3,3,4,3,3,2,2,3,3,2,NON SALES,96.67,Disarankan
DCX_3668,HEAD OFFICE,3,4,3,3,3,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3669,HEAD OFFICE,2,2,4,2,3,3,2,3,3,3,NON SALES,96.67,Disarankan
DCX_3670,HEAD OFFICE,2,3,2,2,3,2,3,3,2,1,NON SALES,91.67,Disarankan
DCX_3671,HEAD OFFICE,3,4,5,3,4,1,3,4,3,2,NON SALES,95,Disarankan
DCX_3672,HEAD OFFICE,2,2,2,2,4,3,3,3,3,3,NON SALES,100,Disarankan
DCX_3673,HEAD OFFICE,3,3,4,3,3,2,3,3,3,4,NON SALES,100,Disarankan
DCX_3674,HEAD OFFICE,3,3,5,3,3,2,3,3,2,3,NON SALES,96.67,Disarankan
DCX_3675,HEAD OFFICE,3,3,3,3,2,3,2,4,4,3,NON SALES,93.33,Disarankan
DCX_3676,HEAD OFFICE,1,1,3,1,3,2,3,2,3,2,NON SALES,100,Disarankan
DCX_3677,HEAD OFFICE,3,3,4,3,4,3,3,3,2,3,NON SALES,96.67,Disarankan
DCX_3678,HEAD OFFICE,2,1,4,2,3,2,3,2,3,2,NON SALES,91.67,Disarankan
DCX_3679,HEAD OFFICE,3,2,3,3,4,1,3,4,2,2,NON SALES,91.67,Disarankan
DCX_3680,HEAD OFFICE,2,3,3,2,3,2,3,2,3,1,NON SALES,91.67,Disarankan
DCX_3681,HEAD OFFICE,2,1,4,2,4,2,4,3,2,3,NON SALES,91.67,Disarankan
DCX_3682,HEAD OFFICE,2,3,3,1,3,3,3,3,3,3,NON SALES,95,Disarankan
DCX_3683,HEAD OFFICE,2,1,3,2,3,2,3,3,2,2,NON SALES,91.67,Disarankan
DCX_3684,HEAD OFFICE,3,2,3,3,2,2,3,2,3,2,NON SALES,93.33,Disarankan
DCX_3685,HEAD OFFICE,2,2,3,3,3,3,3,2,3,4,NON SALES,96.67,Disarankan
DCX_3686,HEAD OFFICE,2,1,3,3,3,3,2,3,3,3,NON SALES,91.67,Disarankan
DCX_3687,HEAD OFFICE,2,3,4,3,3,3,2,2,4,4,NON SALES,100,Disarankan
DCX_3688,HEAD OFFICE,3,3,4,3,3,2,3,2,2,3,NON SALES,93.33,Disarankan
DCX_3689,HEAD OFFICE,2,2,3,2,4,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3690,HEAD OFFICE,2,1,2,2,3,2,3,3,2,2,NON SALES,91.67,Disarankan
DCX_3691,HEAD OFFICE,2,1,4,3,3,2,3,3,3,3,NON SALES,95,Disarankan
DCX_3692,HEAD OFFICE,2,3,3,3,3,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3693,HEAD OFFICE,3,2,3,3,4,2,4,2,3,2,NON SALES,96.67,Disarankan
DCX_3694,HEAD OFFICE,3,2,4,3,3,3,3,3,4,3,NON SALES,100,Disarankan
DCX_3695,HEAD OFFICE,4,3,5,4,4,4,4,4,4,4,NON SALES,100,Disarankan
DCX_3696,HEAD OFFICE,2,3,4,3,5,3,5,4,3,4,NON SALES,91.67,Disarankan
DCX_3697,HEAD OFFICE,3,3,4,3,4,3,3,5,3,4,NON SALES,93.33,Disarankan
DCX_3698,HEAD OFFICE,4,4,4,4,5,4,4,3,4,4,NON SALES,96.67,Disarankan
DCX_3699,HEAD OFFICE,4,5,6,4,4,3,4,3,4,4,NON SALES,96.67,Disarankan
DCX_3700,HEAD OFFICE,3,2,4,3,4,4,3,5,5,3,NON SALES,91.67,Disarankan
DCX_3701,HEAD OFFICE,3,3,5,4,4,3,5,3,3,3,NON SALES,93.33,Disarankan
DCX_3702,HEAD OFFICE,3,4,4,4,5,3,5,5,4,3,NON SALES,100,Disarankan
DCX_3703,HEAD OFFICE,3,4,5,3,4,3,5,4,3,4,NON SALES,96.67,Disarankan
DCX_3704,HEAD OFFICE,3,4,4,2,5,3,5,3,4,4,NON SALES,91.67,Disarankan
DCX_3705,HEAD OFFICE,2,2,3,2,4,2,4,3,2,2,NON SALES,96.67,Disarankan
DCX_3706,HEAD OFFICE,2,2,3,2,2,2,3,2,3,2,NON SALES,93.33,Disarankan
DCX_3707,HEAD OFFICE,3,3,3,3,4,1,3,3,2,2,NON SALES,91.67,Disarankan
DCX_3708,HEAD OFFICE,2,1,3,3,3,3,4,3,2,2,NON SALES,91.67,Disarankan
DCX_3709,HEAD OFFICE,2,1,4,3,4,3,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3710,HEAD OFFICE,2,1,2,2,3,3,3,2,4,4,NON SALES,91.67,Disarankan
DCX_3711,HEAD OFFICE,2,1,3,3,3,2,3,2,3,2,NON SALES,91.67,Disarankan
DCX_3712,HEAD OFFICE,2,1,3,3,3,2,2,3,3,2,NON SALES,91.67,Disarankan
DCX_3713,HEAD OFFICE,2,2,2,2,3,1,3,3,3,2,NON SALES,95,Disarankan
DCX_3714,HEAD OFFICE,1,1,2,1,3,3,2,2,2,3,NON SALES,100,Disarankan
DCX_3715,HEAD OFFICE,2,2,4,2,4,3,3,3,4,3,NON SALES,100,Disarankan
DCX_3716,HEAD OFFICE,2,1,2,2,4,2,4,3,2,2,NON SALES,91.67,Disarankan
DCX_3717,HEAD OFFICE,1,1,2,1,3,2,3,3,4,3,NON SALES,100,Disarankan
DCX_3718,HEAD OFFICE,2,2,3,2,4,2,3,2,3,2,NON SALES,96.67,Disarankan
DCX_3719,HEAD OFFICE,2,2,3,2,3,2,3,3,2,2,NON SALES,96.67,Disarankan
DCX_3720,HEAD OFFICE,2,2,1,2,4,3,3,3,2,3,NON SALES,91.67,Disarankan
DCX_3721,HEAD OFFICE,2,3,3,2,3,1,3,3,3,2,NON SALES,95,Disarankan
DCX_3722,HEAD OFFICE,3,2,3,3,4,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3723,HEAD OFFICE,2,2,2,1,3,2,2,3,3,3,NON SALES,91.67,Disarankan
DCX_3724,HEAD OFFICE,2,2,3,2,4,3,4,3,2,3,NON SALES,96.67,Disarankan
DCX_3725,HEAD OFFICE,2,1,2,2,4,3,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3726,HEAD OFFICE,2,2,3,2,4,2,4,2,3,3,NON SALES,96.67,Disarankan
DCX_3727,HEAD OFFICE,2,2,4,2,4,1,3,3,2,3,NON SALES,91.67,Disarankan
DCX_3728,HEAD OFFICE,2,1,2,2,3,2,3,3,3,3,NON SALES,95,Disarankan
DCX_3729,HEAD OFFICE,2,2,3,2,3,1,4,3,3,2,NON SALES,95,Disarankan
DCX_3730,HEAD OFFICE,1,1,1,1,2,2,2,2,4,3,NON SALES,100,Disarankan
DCX_3731,HEAD OFFICE,2,3,4,2,3,1,3,3,3,2,NON SALES,95,Disarankan
DCX_3732,HEAD OFFICE,2,2,3,2,3,2,3,3,2,2,NON SALES,96.67,Disarankan
DCX_3733,HEAD OFFICE,2,2,3,2,3,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3734,HEAD OFFICE,2,1,2,2,3,3,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3735,HEAD OFFICE,2,2,3,2,4,2,4,3,4,2,NON SALES,100,Disarankan
DCX_3736,HEAD OFFICE,2,1,2,2,4,2,3,3,3,3,NON SALES,95,Disarankan
DCX_3737,HEAD OFFICE,2,2,3,2,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3738,HEAD OFFICE,2,2,3,3,3,2,3,2,2,3,NON SALES,93.33,Disarankan
DCX_3739,JAKARTA,2,3,4,3,2,2,2,3,4,4,NON SALES,93.33,Disarankan
DCX_3740,JAKARTA,2,2,3,2,3,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3741,JAKARTA,2,1,3,3,4,3,3,3,3,3,NON SALES,95,Disarankan
DCX_3742,JAKARTA,2,2,3,2,4,2,3,3,4,3,NON SALES,100,Disarankan
DCX_3743,JAKARTA,2,2,3,3,4,2,3,3,4,4,NON SALES,100,Disarankan
DCX_3744,JAKARTA,3,2,4,3,4,3,3,3,4,3,NON SALES,100,Disarankan
DCX_3745,JAKARTA,2,2,2,1,3,2,3,3,3,2,NON SALES,95,Disarankan
DCX_3746,JAKARTA,2,2,3,2,2,3,3,2,3,3,NON SALES,93.33,Disarankan
DCX_3747,JAKARTA,2,3,4,2,4,3,3,2,4,3,NON SALES,96.67,Disarankan
DCX_3748,JAKARTA,3,2,3,3,3,2,3,2,4,3,NON SALES,96.67,Disarankan
DCX_3749,JAKARTA,2,2,3,1,4,3,3,3,4,4,NON SALES,95,Disarankan
DCX_3750,JAKARTA,3,3,4,4,3,3,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3751,JAKARTA,2,2,2,1,4,3,3,3,3,3,NON SALES,95,Disarankan
DCX_3752,JAKARTA,2,2,2,2,3,2,3,3,4,3,NON SALES,100,Disarankan
DCX_3753,JAKARTA,3,3,2,3,3,2,3,3,2,2,NON SALES,96.67,Disarankan
DCX_3754,JAKARTA,3,2,4,3,3,1,3,3,2,2,NON SALES,91.67,Disarankan
DCX_3755,JAKARTA,2,1,3,2,4,2,3,3,3,3,NON SALES,95,Disarankan
DCX_3756,JAKARTA,2,2,2,1,4,2,3,2,3,4,NON SALES,91.67,Disarankan
DCX_3757,JAKARTA,2,1,2,2,4,3,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3758,JAKARTA,2,2,4,2,4,2,3,2,4,3,NON SALES,96.67,Disarankan
DCX_3759,JAKARTA,2,2,3,2,3,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3760,JAKARTA,2,1,2,2,4,2,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3761,JAKARTA,2,3,3,2,3,3,2,3,3,3,NON SALES,96.67,Disarankan
DCX_3762,JAKARTA,2,2,2,2,4,2,4,4,3,3,NON SALES,100,Disarankan
DCX_3763,JAKARTA,3,3,4,3,3,3,2,3,3,3,NON SALES,96.67,Disarankan
DCX_3764,JAKARTA,2,2,3,1,4,3,2,3,3,3,NON SALES,91.67,Disarankan
DCX_3765,JAKARTA,2,2,3,1,4,3,3,3,2,4,NON SALES,91.67,Disarankan
DCX_3766,JAKARTA,2,2,3,2,3,3,2,3,3,3,NON SALES,100,Disarankan
DCX_3767,JAKARTA,2,2,3,2,4,3,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3768,JAKARTA,3,2,4,3,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3769,JAKARTA,1,1,2,1,3,2,2,3,4,4,NON SALES,100,Disarankan
DCX_3770,JAKARTA,3,3,4,2,3,3,2,2,3,4,NON SALES,93.33,Disarankan
DCX_3771,JAKARTA,3,2,4,3,3,3,3,2,4,4,NON SALES,96.67,Disarankan
DCX_3772,JAKARTA,2,2,4,2,3,3,3,2,4,4,NON SALES,96.67,Disarankan
DCX_3773,JAKARTA,1,1,2,1,3,2,2,4,2,2,NON SALES,100,Disarankan
DCX_3774,JAKARTA,2,2,3,2,3,3,4,3,2,3,NON SALES,96.67,Disarankan
DCX_3775,JAKARTA,2,2,2,1,3,2,2,2,3,3,NON SALES,100,Disarankan
DCX_3776,JAKARTA,2,2,3,3,3,3,2,2,4,4,NON SALES,93.33,Disarankan
DCX_3777,JAKARTA,2,2,2,1,3,3,3,3,3,3,NON SALES,95,Disarankan
DCX_3778,JAKARTA,2,2,4,2,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3779,JAKARTA,2,2,3,3,3,3,2,3,4,3,NON SALES,100,Disarankan
DCX_3780,JAKARTA,2,2,3,2,3,1,3,3,3,3,NON SALES,95,Disarankan
DCX_3781,JAKARTA,3,3,3,3,3,2,3,3,2,2,NON SALES,96.67,Disarankan
DCX_3782,JAKARTA,1,1,2,1,4,2,3,2,4,3,NON SALES,100,Disarankan
DCX_3783,JAKARTA,3,3,4,2,4,3,3,3,3,3,NON SALES,100,Disarankan
DCX_3784,JAKARTA,2,1,3,3,4,3,3,3,3,3,NON SALES,100,Disarankan
DCX_3785,JAKARTA,1,2,2,2,4,2,3,3,3,3,NON SALES,95,Disarankan
DCX_3786,JAKARTA,2,2,3,2,4,3,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3787,JAKARTA,2,2,2,2,3,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3788,JAKARTA,2,2,3,2,3,2,3,2,3,3,NON SALES,100,Disarankan
DCX_3789,JAKARTA,1,2,2,1,2,2,2,3,3,2,NON SALES,100,Disarankan
DCX_3790,JAKARTA,2,2,2,2,4,2,4,3,3,3,NON SALES,100,Disarankan
DCX_3791,JAKARTA,2,2,5,2,4,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3792,JAKARTA,3,2,3,3,4,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3793,JAKARTA,2,2,2,2,4,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3794,JAKARTA,2,2,2,1,3,2,3,3,4,4,NON SALES,95,Disarankan
DCX_3795,JAKARTA,1,2,2,2,3,3,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3796,JAKARTA,1,1,2,1,3,3,3,3,3,3,NON SALES,100,Disarankan
DCX_3797,JAKARTA,1,1,2,1,4,2,4,2,2,3,NON SALES,100,Disarankan
DCX_3798,JAKARTA,2,3,3,2,4,2,2,3,3,3,NON SALES,96.67,Disarankan
DCX_3799,JAKARTA,2,2,2,2,3,3,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3800,JAKARTA,3,3,3,3,4,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3801,JAKARTA,3,2,4,3,3,2,3,3,3,2,NON SALES,100,Disarankan
DCX_3802,JAKARTA,2,2,2,2,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3803,JAKARTA,2,1,3,2,3,2,3,4,4,3,NON SALES,95,Disarankan
DCX_3804,JAKARTA,3,3,3,3,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3805,JAKARTA,3,2,4,3,4,1,4,3,3,2,NON SALES,95,Disarankan
DCX_3806,JAKARTA,2,2,3,2,3,3,3,2,3,2,NON SALES,96.67,Disarankan
DCX_3807,JAKARTA,1,1,2,1,3,3,2,2,4,4,NON SALES,100,Disarankan
DCX_3808,JAKARTA,3,2,4,3,4,3,3,2,4,4,NON SALES,96.67,Disarankan
DCX_3809,JAKARTA,3,3,3,3,3,3,3,2,3,4,NON SALES,96.67,Disarankan
DCX_3810,JAKARTA,3,2,3,3,4,2,3,3,4,3,NON SALES,100,Disarankan
DCX_3811,JAKARTA,2,2,2,2,4,2,4,3,2,2,NON SALES,96.67,Disarankan
DCX_3812,JAKARTA,2,2,4,2,3,1,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3813,JAKARTA,2,2,3,2,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3814,JAKARTA,1,2,2,2,4,2,4,3,2,2,NON SALES,91.67,Disarankan
DCX_3815,JAKARTA,2,1,3,3,4,2,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3816,JAKARTA,2,2,3,3,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3817,JAKARTA,2,1,2,2,4,3,3,2,4,4,NON SALES,91.67,Disarankan
DCX_3818,JAKARTA,2,3,3,2,3,1,3,3,3,2,NON SALES,95,Disarankan
DCX_3819,JAKARTA,2,2,2,3,4,2,3,3,2,2,NON SALES,96.67,Disarankan
DCX_3820,JAKARTA,3,3,3,3,4,3,3,3,4,3,NON SALES,100,Disarankan
DCX_3821,JAKARTA,2,2,2,2,3,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3822,JAKARTA,2,2,3,3,3,2,3,2,3,4,NON SALES,96.67,Disarankan
DCX_3823,JAKARTA,2,3,2,2,3,2,3,2,3,4,NON SALES,96.67,Disarankan
DCX_3824,JAKARTA,2,1,4,2,3,2,4,2,3,3,NON SALES,91.67,Disarankan
DCX_3825,JAKARTA,2,1,3,2,3,2,2,3,3,2,NON SALES,91.67,Disarankan
DCX_3826,JAKARTA,3,2,3,3,3,2,3,2,4,3,NON SALES,96.67,Disarankan
DCX_3827,JAKARTA,2,2,3,2,3,3,2,2,4,4,NON SALES,93.33,Disarankan
DCX_3828,JAKARTA,3,3,2,3,3,3,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3829,JAKARTA,2,2,3,2,3,2,3,3,2,2,NON SALES,96.67,Disarankan
DCX_3830,JAKARTA,2,2,4,3,3,2,3,2,4,3,NON SALES,96.67,Disarankan
DCX_3831,JAKARTA,1,2,2,2,4,2,4,2,2,3,NON SALES,100,Disarankan
DCX_3832,JAKARTA,1,1,2,1,3,3,3,2,4,4,NON SALES,100,Disarankan
DCX_3833,JAKARTA,2,1,3,2,4,2,3,3,3,2,NON SALES,95,Disarankan
DCX_3834,JAKARTA,2,1,2,3,3,2,3,3,3,4,NON SALES,95,Disarankan
DCX_3835,JAKARTA,2,2,2,2,4,3,3,2,3,2,NON SALES,96.67,Disarankan
DCX_3836,JAKARTA,2,2,3,2,3,2,3,3,3,4,NON SALES,100,Disarankan
DCX_3837,JAKARTA,2,2,3,2,3,2,3,3,2,2,NON SALES,96.67,Disarankan
DCX_3838,JAKARTA,2,2,4,3,3,2,3,2,4,3,NON SALES,96.67,Disarankan
DCX_3839,JAKARTA,1,2,2,2,4,2,4,2,2,3,NON SALES,100,Disarankan
DCX_3840,JAKARTA,1,1,2,1,3,3,3,2,4,4,NON SALES,100,Disarankan
DCX_3841,JAKARTA,2,1,3,2,4,2,3,3,3,2,NON SALES,95,Disarankan
DCX_3842,JAKARTA,2,1,2,3,3,2,3,3,3,4,NON SALES,95,Disarankan
DCX_3843,JAKARTA,2,2,2,2,4,3,3,2,3,2,NON SALES,96.67,Disarankan
DCX_3844,JAKARTA,2,2,3,2,3,2,3,3,3,4,NON SALES,100,Disarankan
DCX_3845,JAKARTA,2,3,3,2,4,1,4,3,3,3,NON SALES,95,Disarankan
DCX_3846,JAKARTA,2,2,3,2,3,3,3,3,3,3,NON SALES,100,Disarankan
DCX_3847,JAKARTA,3,2,3,3,4,3,3,3,3,4,NON SALES,100,Disarankan
DCX_3848,JAKARTA,2,2,3,2,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3849,JAKARTA,2,2,3,1,4,2,4,4,3,2,NON SALES,95,Disarankan
DCX_3850,JAKARTA,2,2,3,2,4,2,3,4,2,3,NON SALES,96.67,Disarankan
DCX_3851,JAKARTA,3,3,3,3,3,3,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3852,JAKARTA,2,1,2,2,4,2,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3853,JAKARTA,2,2,3,2,3,1,3,2,3,3,NON SALES,91.67,Disarankan
DCX_3854,JAKARTA,1,2,2,2,3,2,3,3,3,3,NON SALES,95,Disarankan
DCX_3855,JAKARTA,2,2,2,1,3,3,3,3,4,3,NON SALES,95,Disarankan
DCX_3856,JAKARTA,2,2,3,2,4,3,4,3,3,2,NON SALES,100,Disarankan
DCX_3857,JAKARTA,3,2,3,3,3,3,2,2,3,3,NON SALES,93.33,Disarankan
DCX_3858,JAKARTA,2,1,4,2,4,3,2,3,3,4,NON SALES,91.67,Disarankan
DCX_3859,JAKARTA,2,2,3,2,4,3,4,3,2,3,NON SALES,96.67,Disarankan
DCX_3860,JAKARTA,2,2,3,2,3,2,2,4,3,3,NON SALES,96.67,Disarankan
DCX_3861,JAKARTA,2,2,3,3,3,2,2,3,3,3,NON SALES,96.67,Disarankan
DCX_3862,JAKARTA,2,2,2,2,4,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3863,JAKARTA,2,2,2,2,4,1,3,3,3,3,NON SALES,95,Disarankan
DCX_3864,JAKARTA,2,1,2,2,3,3,3,3,4,4,NON SALES,95,Disarankan
DCX_3865,JAKARTA,2,2,2,1,3,2,2,3,4,4,NON SALES,91.67,Disarankan
DCX_3866,JAKARTA,3,2,4,3,4,3,4,4,4,4,NON SALES,95,Disarankan
DCX_3867,JAKARTA,4,3,4,4,4,4,4,3,4,4,NON SALES,96.67,Disarankan
DCX_3868,JAKARTA,2,3,4,3,4,3,4,3,4,4,NON SALES,91.67,Disarankan
DCX_3869,JAKARTA,4,4,4,4,4,3,3,4,5,4,NON SALES,96.67,Disarankan
DCX_3870,JAKARTA,3,3,3,2,5,3,4,4,4,3,NON SALES,95,Disarankan
DCX_3871,JAKARTA,3,3,5,3,4,4,4,4,5,4,NON SALES,100,Disarankan
DCX_3872,JAKARTA,3,2,4,3,4,3,4,3,4,4,NON SALES,91.67,Disarankan
DCX_3873,JAKARTA,4,3,4,4,4,3,4,4,4,4,NON SALES,100,Disarankan
DCX_3874,JAKARTA,4,3,4,4,5,2,5,3,4,3,NON SALES,91.67,Disarankan
DCX_3875,JAKARTA,3,3,3,2,4,4,4,4,5,4,NON SALES,95,Disarankan
DCX_3876,JAKARTA,3,3,4,2,4,3,3,5,4,4,NON SALES,91.67,Disarankan
DCX_3877,JAKARTA,3,3,3,3,4,4,4,3,4,4,NON SALES,96.67,Disarankan
DCX_3878,JAKARTA,2,3,4,3,4,4,3,4,4,5,NON SALES,91.67,Disarankan
DCX_3879,JAKARTA,3,3,4,3,5,4,4,4,4,4,NON SALES,100,Disarankan
DCX_3880,JAWA BARAT,2,1,4,2,3,2,3,3,3,3,NON SALES,100,Disarankan
DCX_3881,JAWA BARAT,2,2,3,2,2,2,3,3,2,3,NON SALES,100,Disarankan
DCX_3882,JAWA BARAT,1,1,3,1,2,3,2,2,4,4,NON SALES,100,Disarankan
DCX_3883,JAWA BARAT,2,2,3,2,3,3,1,3,4,3,NON SALES,96.67,Disarankan
DCX_3884,JAWA BARAT,2,2,3,1,3,2,4,2,3,3,NON SALES,100,Disarankan
DCX_3885,JAWA BARAT,1,1,3,1,3,3,3,2,4,3,NON SALES,100,Disarankan
DCX_3886,JAWA BARAT,2,2,3,2,3,2,3,3,3,2,NON SALES,100,Disarankan
DCX_3887,JAWA BARAT,3,4,5,3,3,3,3,2,4,3,NON SALES,96.67,Disarankan
DCX_3888,JAWA BARAT,2,1,4,2,3,3,3,4,3,4,NON SALES,95,Disarankan
DCX_3889,JAWA BARAT,2,1,2,2,3,2,2,3,3,3,NON SALES,91.67,Disarankan
DCX_3890,JAWA BARAT,2,1,3,2,3,2,3,3,3,3,NON SALES,95,Disarankan
DCX_3891,JAWA BARAT,2,3,3,1,4,2,3,3,3,2,NON SALES,95,Disarankan
DCX_3892,JAWA BARAT,2,1,3,2,4,2,3,3,4,3,NON SALES,95,Disarankan
DCX_3893,JAWA BARAT,2,2,3,2,2,2,3,2,3,3,NON SALES,93.33,Disarankan
DCX_3894,JAWA BARAT,2,2,2,2,3,3,2,3,3,3,NON SALES,96.67,Disarankan
DCX_3895,JAWA BARAT,2,2,2,2,4,2,4,3,2,3,NON SALES,96.67,Disarankan
DCX_3896,JAWA BARAT,3,2,2,3,3,2,3,2,3,3,NON SALES,96.67,Disarankan
DCX_3897,JAWA BARAT,3,3,4,3,3,2,3,3,3,2,NON SALES,100,Disarankan
DCX_3898,JAWA BARAT,2,2,4,1,3,2,3,4,4,3,NON SALES,95,Disarankan
DCX_3899,JAWA BARAT,2,1,3,2,4,2,3,3,3,3,NON SALES,95,Disarankan
DCX_3900,JAWA BARAT,2,2,2,2,4,3,2,3,3,3,NON SALES,96.67,Disarankan
DCX_3901,JAWA BARAT,2,2,3,2,3,2,2,3,3,3,NON SALES,96.67,Disarankan
DCX_3902,JAWA BARAT,2,2,3,2,3,1,3,3,3,3,NON SALES,95,Disarankan
DCX_3903,JAWA BARAT,2,1,2,3,4,2,4,3,3,3,NON SALES,95,Disarankan
DCX_3904,JAWA BARAT,1,2,3,2,3,2,3,3,3,3,NON SALES,95,Disarankan
